Id;Title;Distributor;Genre
1323;Aurora Borealis;Regent Releasing;Drama
1324;D'Lucky Ones;ABS-CBN;Drama
1325;Perfume: The Story of a Mur…;Paramount Pictures;Drama
1326;10th & Wolf;ThinkFilm;Drama
1327;Brooklyn Lobster;Meadowbrook;Drama
1328;Ushpizin;Picturehouse;Drama
1329;La Petite JÃ©rusalem;Kino International;Drama
1330;The Motel;Palm Pictures;Drama
1331;Iklimler;Zeitgeist;Drama
1332;Encounter in the Third Dime…;nWave Pictures;Drama
1333;In Her Shoes;20th Century Fox;Drama
1334;Miss Potter;MGM;Drama
1335;Candy;ThinkFilm;Drama
1336;Stoned;Screen Media Films;Drama
1337;Kakushi-ken: oni no tsume;Tartan Films;Drama
1338;Man Push Cart;Film Philos;Drama
1339;Swimmers;Skouras;Drama
1340;Loggerheads;Strand;Drama
1341;Loverboy;ThinkFilm;Drama
1342;Free Zone;New Yorker;Drama
1343;Bee Season;Fox Searchlight;Drama
1344;Nathalie...;Koch Lorber Films;Drama
1345;Standing Still;Freestyle Releasing;Drama
1346;Princesas;IFC First Take;Drama
1347;The Intruder;WellSpring;Drama
1348;The Heart is Deceitful Abov…;Palm Pictures;Drama
1349;Jazireh ahani;Kino International;Drama
1350;Don't Tell;Lionsgate;Drama
1351;Te doy mis ojos;New Yorker;Drama
1352;Odete;Strand;Drama
1353;Un aÃ±o sin amor;Strand;Drama
1354;American Gun;IFC Films;Drama
1355;ShÃ´jo;Indican Pictures;Drama
1356;Ambrose Bierce: Civil War S…;Hannover House;Drama
1357;Little Fish;First Look;Drama
1358;La femme de Gilles;Cinema Guild;Drama
1359;The Keeper: The Legend of O…;Arrival Pictures;Drama
1360;Killer Diller;Freestyle Releasing;Drama
1361;El Perro;Cinema Tropical;Drama
1362;4;Leisure Time Feat…;Drama
1363;The Secret Life of Words;Strand;Drama
1364;The Piano Tuner of EarthQuakes;Zeitgeist;Drama
1365;Ondskan;Magnolia Pictures;Drama
1366;The Dying Gaul;Holedigger Studios;Drama
1367;Shem;HP Releasing;Drama
1368;The Architect;Magnolia Pictures;Drama
1369;Four Eyed Monsters;Four Eyed Monsters;Drama
1370;One Last Thing...;Magnolia Pictures;Drama
1371;London;IDP/Goldwyn/Roadside;Drama
1372;Automne;Truly Indie;Drama
1373;Aguirre: The Wrath of God;New Yorker;Drama
1374;Woman is the Future of Man;New Yorker;Drama
1375;Waltzing Anna;Kindred Media Group;Drama
1376;On the Outs;Fader Films;Drama
1377;The Conrad Boys;Newport Films;Drama
1378;Balzac et la petite tailleu…;Empire Pictures;Drama
1379;Opal Dream;Strand;Drama
1380;Christmas at Maxwell's;Laufer Films;Drama
1381;Pure;Indican Pictures;Drama
1382;Fall to Grace;Truly Indie;Drama
1383;Coastlines;IFC First Take;Drama
1384;Hurensohn;Picture This Ente…;Drama
1385;Mendy - A Question of Faith;Andes Film Company;Drama
1386;Backstage;Strand;Drama
1387;Beyond Honor;International Fil…;Drama
1388;Sorry, Haters;IFC Films;Drama
1389;Down to the Bone;Laemmle/Zeller Film;Drama
1390;Private;Typecast Releasing;Drama
1391;Jailbait;Kindred Media Group;Drama
1392;Land of the Blind;Bauer Martinez;Drama
1393;Room;The 7th Floor;Drama
1394;50 Ways of Saying Fabulous;Olive Films;Drama
1395;Looking for Kitty;ThinkFilm;Drama
1396;La face cachÃ©e de la lune;TLA Releasing;Drama
1397;Trilogia I: To Livadi pou d…;New Yorker;Drama
1398;White Rainbow;Rocky Mountain Pi…;Drama
1399;Psychopathia Sexualis;Kino International;Drama
1400;Going Under;Argot Pictures;Drama
1401;Dear Wendy;WellSpring;Drama
1402;Buongiorno, notte;WellSpring;Drama
1403;Unnatural and Accidental;Alliance Atlantis;Drama
1404;George Bush Goes to Heaven;HB Filmworks;Drama
1405;Agnes und seine BrÃ¼der;First Run Features;Drama
1406;Edvard Munch;Shadow;Drama
1407;Mouth to Mouth;Artistic License;Drama
1408;The Tenants;Alchemy;Drama
1409;Masai: The Rain Warriors;ArtMattan Films;Drama
1410;Mirage;Picture This Ente…;Drama
1411;Therese;Luke Films;Drama
1412;The Trouble with Men and Women;IFC Films;Drama
1413;Tahara;Indican Pictures;Drama
1414;A New Day In Old Sana'a;Arab Film Distrib…;Drama
1416;American Gangster;Universal;Drama
1417;Bridge to Terabithia;Walt Disney;Drama
1418;The Pursuit of Happyness;Sony Pictures;Drama
1419;Stomp the Yard;Sony Pictures;Drama
1420;This Christmas;Sony Pictures;Drama
1421;Charlie Wilsonâs War;Universal;Drama
1422;Michael Clayton;Warner Bros.;Drama
1423;Freedom Writers;Paramount Pictures;Drama
1424;Zodiac;Paramount Pictures;Drama
1425;August Rush;Warner Bros.;Drama
1426;Charlotte's Web;Paramount Pictures;Drama
1427;The Queen;Miramax;Drama
1428;The Good Shepherd;Universal;Drama
1429;Rocky Balboa;MGM;Drama
1430;The Great Debaters;Weinstein Co.;Drama
1431;Amazing Grace;Samuel Goldwyn Films;Drama
1432;Gone Baby Gone;Miramax;Drama
1433;Reign Over Me;Sony Pictures;Drama
1434;Atonement;Focus Features;Drama
1435;Georgia Rule;Universal;Drama
1436;Becoming Jane;Miramax;Drama
1437;We Are Marshall;Warner Bros.;Drama
1438;Into the Wild;Paramount Vantage;Drama
1439;Notes on a Scandal;Fox Searchlight;Drama
1440;Elizabeth: The Golden Age;Universal;Drama
1441;Alpha Dog;Universal;Drama
1442;Lions for Lambs;United Artists;Drama
1443;Babel;Paramount Vantage;Drama
1444;The Last King of Scotland;Fox Searchlight;Drama
1445;The Namesake;Fox Searchlight;Drama
1446;Letters from Iwo Jima;Warner Bros.;Drama
1447;Evening;Focus Features;Drama
1448;The Departed;Warner Bros.;Drama
1449;Das Leben der Anderen;Sony Pictures Cla…;Drama
1450;The Astronaut Farmer;Warner Bros.;Drama
1451;La MÃ´me;Picturehouse;Drama
1452;Once;Fox Searchlight;Drama
1453;Black Snake Moan;Paramount Vantage;Drama
1454;A Mighty Heart;Paramount Vantage;Drama
1455;Bella;Roadside Attractions;Drama
1456;The Painted Veil;Warner Independent;Drama
1457;El Cantante;Picturehouse;Drama
1458;Martian Child;New Line;Drama
1459;The Hoax;Walt Disney;Drama
1460;Pride;Lionsgate;Drama
1461;Bug;Lionsgate;Drama
1462;In the Valley of Elah;Warner Bros.;Drama
1463;Before the Devil Knows You'…;ThinkFilm;Drama
1464;The Kite Runner;Paramount Vantage;Drama
1465;Feel the Noise;Sony Pictures;Drama
1466;Lucky You;Warner Bros.;Drama
1467;Paris, je t'aime;First Look;Drama
1468;Love in the Time of Cholera;New Line;Drama
1469;The Lookout;Walt Disney;Drama
1470;Se jie;Focus Features;Drama
1471;Away From Her;Lionsgate;Drama
1472;Talk to Me;Focus Features;Drama
1473;Om Shanti Om;Eros Entertainment;Drama
1474;The Jane Austen Book Club;Sony Pictures Cla…;Drama
1475;Feast of Love;MGM;Drama
1476;The Ultimate Gift;Film Foundry;Drama
1477;Iâm Not There;Weinstein Co.;Drama
1478;Things We Lost in the Fire;Paramount Pictures;Drama
1479;Venus;Miramax;Drama
1480;Resurrecting the Champ;Yari Film Group R…;Drama
1481;Little Children;New Line;Drama
1482;Miss Potter;MGM;Drama
1483;Gracie;Picturehouse;Drama
1484;Perfume: The Story of a Mur…;Paramount Pictures;Drama
1485;Guru;AdLab Films;Drama
1486;The Savages;Fox Searchlight;Drama
1487;The Wind That Shakes the Ba…;IFC First Take;Drama
1488;Peaceful Warrior;Universal;Drama
1489;Margot at the Wedding;Paramount Vantage;Drama
1490;Factory Girl;MGM;Drama
1491;Year of the Dog;Paramount Vantage;Drama
1492;Efter brylluppet;IFC Films;Drama
1493;Le Scaphandre et le Papillon;Miramax;Drama
1494;Romeo et Juliette;Alliance Atlantis;Drama
1495;The Nativity Story;New Line;Drama
1496;The Final Season;Yari Film Group R…;Drama
1497;Chak De India;Yash Raj Films;Drama
1498;Taare Zameen Par;UTV Communications;Drama
1499;Silk;Picturehouse;Drama
1500;September Dawn;Black Diamond Pic…;Drama
1501;Nuovomondo;Miramax;Drama
1502;Goya's Ghosts;Samuel Goldwyn Films;Drama
1503;Breaking and Entering;Weinstein Co.;Drama
1504;Provoked: A True Story;Eros Entertainment;Drama
1505;Saawariya;Sony Pictures;Drama
1506;The Good German;Warner Bros.;Drama
1507;Control;Weinstein Co.;Drama
1508;Sweet Land;Libero, LLC;Drama
1509;Lady Chatterley;Kino International;Drama
1510;Inland Empire;518 Media;Drama
1511;Laaga Chunari Mein Daag;Yash Raj Films;Drama
1512;The Work and the Glory III:…;Excel Entertainment;Drama
1513;Journey from the Fall;Imaginasian;Drama
1514;Italianetz;Sony Pictures Cla…;Drama
1515;Starting Out in the Evening;Roadside Attractions;Drama
1516;Brooklyn Rules;Lionsgate;Drama
1517;There Will Be Blood;Paramount Vantage;Drama
1518;Interview;Sony Pictures Cla…;Drama
1519;Killer of Sheep;;Drama
1520;Jindabyne;Sony Pictures Cla…;Drama
1521;The Last Sin Eater;20th Century Fox;Drama
1522;Introducing the Dwights;Warner Independent;Drama
1523;This is England;IFC Films;Drama
1524;IndigÃ¨nes;Weinstein Co.;Drama
1525;Persepolis;Sony Pictures Cla…;Drama
1526;Constellation;The Bigger Picture;Drama
1527;Shootout at Lokhandwala;Rainbow Releasing;Drama
1528;King of California;First Look;Drama
1529;NoÃ«lle;Gener8xion Entert…;Drama
1530;Gandhi, My Father;Eros Entertainment;Drama
1531;O Jerusalem;Samuel Goldwyn Films;Drama
1532;Brand Upon the Brain!;Vitagraph Films;Drama
1533;Surviving My Mother;;Drama
1534;Boy Culture;TLA Releasing;Drama
1535;Starter for Ten;Picturehouse;Drama
1536;First Snow;Yari Film Group R…;Drama
1537;Trade;Roadside Attractions;Drama
1538;The Fountain;Warner Bros.;Drama
1539;Believe in Me;IFC Films;Drama
1540;La Tourneuse de Pages;Tartan Films;Drama
1541;Milarepa;Walking Shadows;Drama
1542;Cama adentro;Film Sales Company;Drama
1543;Lonely Hearts;Alchemy;Drama
1544;Vitus;Sony Pictures Cla…;Drama
1545;The Flying Scotsman;MGM;Drama
1546;Bobby;MGM;Drama
1547;La faute Ã  Fidel;Koch Lorber Films;Drama
1548;Vanaja;Emerging Pictures;Drama
1549;Ha-Buah;Strand;Drama
1550;Red Road;Tartan Films;Drama
1551;Music Within;MGM;Drama
1552;Life in a... Metro;UTV Communications;Drama
1553;Becket;Paramount Pictures;Drama
1554;Memories of Tomorrow;Eleven Arts;Drama
1555;The Earrings of Madame De...;Janus Films;Drama
1556;Coeurs;IFC First Take;Drama
1557;Bamako;New Yorker;Drama
1558;Flicka;20th Century Fox;Drama
1559;Holly;Priority Films;Drama
1560;Facing the Giants;IDP/Goldwyn/Roadside;Drama
1561;Reservation Road;Focus Features;Drama
1562;Self Medicated;ThinkFilm;Drama
1563;The Illusionist;Yari Film Group R…;Drama
1564;Le petit lieutenant;Cinema Libre;Drama
1565;L'armÃ©e des ombres;Rialto Pictures;Drama
1566;Klimt;Outsider;Drama
1567;Fierce People;Lionsgate;Drama
1568;Old Joy;Kino International;Drama
1569;Nomad;Weinstein Co.;Drama
1570;Nishabd;Eros Entertainment;Drama
1571;Eye of the Dolphin;Monterey Media;Drama
1572;Pierrot le fou;Janus Films;Drama
1573;Iklimler;Zeitgeist;Drama
1574;Le ballon rouge;Janus Films;Drama
1575;Redacted;Magnolia Pictures;Drama
1576;Even Money;;Drama
1577;The Nines;;Drama
1578;Dans Paris;IFC First Take;Drama
1579;Nue propriÃ©tÃ©;New Yorker;Drama
1580;My Brother;Codeblack Enterta…;Drama
1581;Flannel Pajamas;Gigantic Pictures;Drama
1582;The Walker;ThinkFilm;Drama
1583;Strength and Honour;Slowhand Cinema;Drama
1584;December Boys;Aura Entertainment;Drama
1585;Home of the Brave;MGM;Drama
1586;Grbavica;Strand;Drama
1587;Beyond the Gates;IFC Films;Drama
1588;Moondance Alexander;The Bigger Picture;Drama
1589;Grace Is Gone;Weinstein Co.;Drama
1590;Fighting Words;Indican Pictures;Drama
1591;Canvas;Screen Media Films;Drama
1592;Black Friday;AdLab Films;Drama
1593;Local Color;Monterey Media;Drama
1594;Day Night Day Night;IFC Films;Drama
1595;The Hottest State;IFC Films;Drama
1596;2 ou 3 choses que je sais d…;Rialto Pictures;Drama
1597;A Good Year;20th Century Fox;Drama
1598;Snow Cake;Weinstein Co.;Drama
1599;Stephanie Daley;Regent Releasing;Drama
1600;Hattrick;UTV Communications;Drama
1601;In Between Days;Kino International;Drama
1602;Les anges exterminateurs;IFC First Take;Drama
1603;Xiang ri kui;New Yorker;Drama
1604;Honeydripper;Emerging Pictures;Drama
1605;Hannah Takes the Stairs;IFC First Take;Drama
1606;Rails & Ties;Warner Bros.;Drama
1607;Amu;Emerging Pictures;Drama
1608;The Last Hangman;IFC Films;Drama
1609;Fast Food Nation;Fox Searchlight;Drama
1610;Beed-e majnoon;New Yorker;Drama
1611;Flandres;International Fil…;Drama
1612;Karov La Bayit;IFC First Take;Drama
1613;The Tracey Fragments;;Drama
1614;Sommer '04;Cinema Guild;Drama
1615;Arranged;Film Movement;Drama
1616;Hei yan quan;Strand;Drama
1617;Undoing;Indican Pictures;Drama
1618;The Sensation of Sight;Monterey Media;Drama
1619;El Violin;Film Movement;Drama
1620;Sang sattawat;Strand;Drama
1621;Look;Captured Films;Drama
1622;Quiet City;600 West;Drama
1623;Shi gan;Lifesize Entertai…;Drama
1624;Laitakaupungin valot;Strand;Drama
1625;Les amitiÃ©s malÃ©fiques;Strand;Drama
1626;The Piano Tuner of EarthQuakes;Zeitgeist;Drama
1627;O CÃ©u de Suely;Strand;Drama
1628;Mala Noche;Janus Films;Drama
1629;Belle Toujours;New Yorker;Drama
1630;Wild Tigers I Have Known;IFC First Take;Drama
1631;Shotgun Stories;International Fil…;Drama
1632;Macbeth;Truly Indie;Drama
1633;Strajk - Die Heldin von Danzig;Laemmle/Zeller Film;Drama
1634;A dios momo;ArtMattan Films;Drama
1635;Summer in Berlin;D Street Releasing;Drama
1636;L'homme de sa vie;Strand;Drama
1637;Drama/Mex;IFC First Take;Drama
1638;Allegro;IFC Films;Drama
1639;El MÃ©todo;Palm Pictures;Drama
1640;The Hawk is Dying;Strand;Drama
1641;Black Irish;Anywhere Road Ent…;Drama
1642;Azuloscurocasinegro;Strand;Drama
1643;Backstage;Strand;Drama
1644;Opal Dream;Strand;Drama
1645;White Rainbow;Rocky Mountain Pi…;Drama
1646;Candy;ThinkFilm;Drama
1647;Masai: The Rain Warriors;ArtMattan Films;Drama
1648;Choking Man;International Fil…;Drama
1649;Race You to the Bottom;Regent Releasing;Drama
1650;Qian li zou dan qi;Sony Pictures Cla…;Drama
1651;The Killing of John Lennon;IFC First Take;Drama
1652;My Brother's Wedding;Milestone;Drama
1653;Yuki Ni Negau Koto;Eleven Arts;Drama
1654;Daratt;ArtMattan Films;Drama
1655;Laura Smiles;Emerging Pictures;Drama
1656;The Secret Life of Words;Strand;Drama
1657;Badland;Arcangelo Enterta…;Drama
1658;Divine Intervention;Bullz Eye;Drama
1659;Out of the Blue;IFC Films;Drama
1660;Fallen;Kino International;Drama
1661;Sommersturm;Regent Releasing;Drama
1662;Intervention;Alliance Atlantis;Drama
1663;Oublier Cheyenne;Regent Releasing;Drama
1664;Guta-yubalja-deul;Imaginasian;Drama
1666;Twilight;Summit Entertainment;Drama
1667;The Curious Case of Benjami…;Paramount Pictures;Drama
1668;Seven Pounds;Sony Pictures;Drama
1669;Step Up 2 the Streets;Walt Disney;Drama
1670;Australia;20th Century Fox;Drama
1671;Nights in Rodanthe;Warner Bros.;Drama
1672;There Will Be Blood;Paramount Vantage;Drama
1673;The Secret Life of Bees;Fox Searchlight;Drama
1674;Fireproof;Samuel Goldwyn Films;Drama
1675;Atonement;Focus Features;Drama
1676;Nick and Norah's Infinite P…;Sony Pictures;Drama
1677;Slumdog Millionaire;Fox Searchlight;Drama
1678;The Other Boleyn Girl;Sony Pictures;Drama
1679;W.;Lionsgate;Drama
1680;Charlie Wilsonâs War;Universal;Drama
1681;Doubt;Miramax;Drama
1682;Kit Kittredge: An American …;Picturehouse;Drama
1683;Milk;Focus Features;Drama
1684;Pride and Glory;Warner Bros.;Drama
1685;The Duchess;Paramount Vantage;Drama
1686;La misma luna;Weinstein Co.;Drama
1687;The Longshots;MGM;Drama
1688;Stop-Loss;Paramount Pictures;Drama
1689;Rachel Getting Married;Sony Pictures Cla…;Drama
1690;Penelope;Summit Entertainment;Drama
1691;Michael Clayton;Warner Bros.;Drama
1692;Gran Torino;Warner Bros.;Drama
1693;The Express;Universal;Drama
1694;The Kite Runner;Paramount Vantage;Drama
1695;The Boy in the Striped Pyjamas;Miramax;Drama
1696;The Great Debaters;Weinstein Co.;Drama
1697;Cadillac Records;Sony Pictures;Drama
1698;Miracle at St. Anna;Walt Disney;Drama
1699;How She Move;Paramount Vantage;Drama
1700;Brideshead Revisited;Miramax;Drama
1701;Frost/Nixon;Universal;Drama
1702;Mongol;Picturehouse;Drama
1703;Die FÃ¤lscher;Sony Pictures Cla…;Drama
1704;The Savages;Fox Searchlight;Drama
1705;Le Scaphandre et le Papillon;Miramax;Drama
1706;Flash of Genius;Universal;Drama
1707;Passchendaele;Alliance Atlantis;Drama
1708;Persepolis;Sony Pictures Cla…;Drama
1709;Bottle Shock;Freestyle Releasing;Drama
1710;Elegy;Samuel Goldwyn Films;Drama
1711;The Reader;Weinstein Co.;Drama
1712;Jodhaa Akbar;UTV Communications;Drama
1713;Synecdoche, New York;Sony Pictures Cla…;Drama
1714;Il y a longtemps que je t'aime;;Drama
1715;Frozen River;Sony Pictures Cla…;Drama
1716;The Fall;Roadside Attractions;Drama
1717;Rab Ne Bana Di Jodi;Yash Raj Films;Drama
1718;Roman de Gare;Samuel Goldwyn Films;Drama
1719;Talento de Barrio;;Drama
1720;Married Life;Sony Pictures Cla…;Drama
1721;August Rush;Warner Bros.;Drama
1722;Revolutionary Road;Paramount Vantage;Drama
1723;Shoot on Sight;Aron Govil Produc…;Drama
1724;The Wrestler;Fox Searchlight;Drama
1725;Into the Wild;Paramount Vantage;Drama
1726;Flawless;Magnolia Pictures;Drama
1727;4 luni, 3 saptamani si 2 zile;IFC Films;Drama
1728;Brick Lane;Sony Pictures Cla…;Drama
1729;And When Did You Last See Y…;Sony Pictures Cla…;Drama
1730;Babine;;Drama
1731;Before the Rains;Roadside Attractions;Drama
1732;The Children of Huang Shi;Sony Pictures Cla…;Drama
1733;U Me Aur Hum;Eros Entertainment;Drama
1734;American Gangster;Universal;Drama
1735;Sarkar Raj;Eros Entertainment;Drama
1736;Un conte de NoÃ«l;IFC Films;Drama
1737;Cassandra's Dream;Weinstein Co.;Drama
1738;Emma Smith: My Story;Candlelight Media;Drama
1739;My Blueberry Nights;Weinstein Co.;Drama
1740;O Ano em Que Meus Pais SaÃ­r…;City Lights Pictures;Drama
1741;Une vieille maÃ®tresse;IFC Films;Drama
1742;Auf der anderen Seite;Strand;Drama
1743;Iâm Not There;Weinstein Co.;Drama
1744;Forever Strong;Crane Movie Company;Drama
1745;Un Ã©tÃ© sans point ni coup s…;;Drama
1746;Fugitive Pieces;Samuel Goldwyn Films;Drama
1747;Un secret;Strand;Drama
1748;Reprise;Miramax;Drama
1749;Maman est chez le coiffeur;;Drama
1750;Bonneville;Senart/Scranton-Lacy;Drama
1751;Paranoid Park;IFC Films;Drama
1752;La Ligne BrisÃ©e;;Drama
1753;Le voyage du ballon rouge;IFC Films;Drama
1754;Bhoothnath;Eros Entertainment;Drama
1755;Savage Grace;IFC Films;Drama
1756;Before the Devil Knows You'…;ThinkFilm;Drama
1757;Bella;Roadside Attractions;Drama
1758;Snow Angels;Warner Independent;Drama
1759;Starting Out in the Evening;Roadside Attractions;Drama
1760;Towelhead;Warner Bros.;Drama
1761;La RiviÃ¨re aux Castors;Alliance Atlantis;Drama
1762;Last Chance Harvey;Overture Films;Drama
1763;Jellyfish;Zeitgeist;Drama
1764;Tout est Parfait;Alliance Atlantis;Drama
1765;Thoda Pyaar Thoda Magic;Yash Raj Films;Drama
1766;Billy: The Early Years of B…;Rocky Mountain Pi…;Drama
1767;Cidade dos Homens;Miramax;Drama
1768;Life Before Her Eyes;Magnolia Pictures;Drama
1769;Ne touchez pas la hache;IFC Films;Drama
1770;Le fils de l'Ã©picier;Film Movement;Drama
1771;The Lucky Ones;Lionsgate;Drama
1772;Mio Fratello Ã¨ Figlio Unico;ThinkFilm;Drama
1773;Honeydripper;Emerging Pictures;Drama
1774;La MÃ´me;Picturehouse;Drama
1775;Goal! 2: Living the Dream...;Walt Disney;Drama
1776;Battle in Seattle;ThinkFilm;Drama
1777;Che, Part 1: The Argentine;IFC Films;Drama
1778;La Graine et le Mulet;;Drama
1779;Hofshat Kaits;Kino International;Drama
1780;The Errand of Angels;Excel Entertainment;Drama
1781;Ben X;Film Movement;Drama
1782;Margot at the Wedding;Paramount Vantage;Drama
1783;In Search of a Midnight Kiss;IFC First Take;Drama
1784;Ce qu'il faut pour vivre;;Drama
1785;Sleepwalking;Overture Films;Drama
1786;Le ballon rouge;Janus Films;Drama
1787;L'AnnÃ©e DerniÃ¨re Ã  Marienba…;Rialto Pictures;Drama
1788;Shelter;Regent Releasing;Drama
1789;Baghead;Sony Pictures Cla…;Drama
1790;Hounddog;Empire Pictures;Drama
1791;Proud American;Lightsource;Drama
1792;Alexandra;Cinema Guild;Drama
1793;Chop Shop;Noruz Films;Drama
1794;Taare Zameen Par;UTV Communications;Drama
1795;Boy A;Weinstein Co.;Drama
1796;Wendy and Lucy;Oscilloscope Pict…;Drama
1797;Greetings from the Shore;Newstyle Releasing;Drama
1798;The Pool;Vitagraph Films;Drama
1799;Lola MontÃ¨s;Rialto Pictures;Drama
1800;Bab'Aziz - The Prince Who C…;Typecast Releasing;Drama
1801;Tuyade Hunshi;Music Box Films;Drama
1802;Little Chenier;Slowhand Cinema;Drama
1803;Ballast;IFC Films;Drama
1804;Plus tard;Kino International;Drama
1805;Me & You, Us, Forever;Five & Two Pictures;Drama
1806;Save Me;First Run Features;Drama
1807;Ping Pong Playa;IFC Films;Drama
1808;One Day You'll Understand;City Lights Pictures;Drama
1809;Naissance des pieuvres;Koch Lorber Films;Drama
1810;Les TÃ©moins;Strand;Drama
1811;Love Comes Lately;Kino International;Drama
1812;A Thousand Years of Good Pr…;Magnolia Pictures;Drama
1813;Sanxia haoren;New Yorker;Drama
1814;The Stone Angel;Vivendi Entertain…;Drama
1815;August Evening;Maya Releasing;Drama
1816;Take Out;CAVU Releasing;Drama
1817;Yihe yuan;Palm Pictures;Drama
1818;A Casa de Alice;Vitagraph Films;Drama
1819;Deal;MGM;Drama
1820;Bushi no ichibun;Eleven Arts;Drama
1821;Mister Foe;Magnolia Pictures;Drama
1822;Lions for Lambs;United Artists;Drama
1823;What We Do Is Secret;;Drama
1824;Sodot Ha;Monterey Media;Drama
1825;Chapter 27;Vitagraph Films;Drama
1826;Holly;Priority Films;Drama
1827;Padre Nuestro;IFC Films;Drama
1828;El Violin;Film Movement;Drama
1829;XXY;Film Movement;Drama
1830;The Babysitters;Peace Arch Releasing;Drama
1831;Irina Palm;Strand;Drama
1832;All Roads Lead Home;Waldo West Produc…;Drama
1833;Breakfast with Scot;Regent Releasing;Drama
1834;Se jie;Focus Features;Drama
1835;How About You;Strand;Drama
1836;Jake's Corner;Emerging Pictures;Drama
1837;Shotgun Stories;International Fil…;Drama
1838;Dark Matter;First Independent…;Drama
1839;Jannat;Shemaroo Entertai…;Drama
1840;Yella;Cinema Guild;Drama
1841;Good Dick;Present Pictures/…;Drama
1842;Undoing;Indican Pictures;Drama
1843;The Air I Breathe;ThinkFilm;Drama
1844;Control;Weinstein Co.;Drama
1845;Avant que j'oublie;Strand;Drama
1846;L'Enfant sauvage;The Film Desk;Drama
1847;The Walker;ThinkFilm;Drama
1848;On Broadway;Picture Park;Drama
1849;The Elephant King;Unison Films;Drama
1850;InSearchOf;;Drama
1851;Maldeamores;Maya Releasing;Drama
1852;Garden Party;Roadside Attractions;Drama
1853;The World Unseen;Regent Releasing;Drama
1854;Holding Trevor;Regent Releasing;Drama
1855;Day Zero;First Look;Drama
1856;Huhwihaji anha;Regent Releasing;Drama
1857;Never Forever;Arts Alliance Ame…;Drama
1858;Ripple Effect;Monterey Media;Drama
1859;Good;ThinkFilm;Drama
1860;Mumbai Meri Jaan;UTV Communications;Drama
1861;Grace Is Gone;Weinstein Co.;Drama
1862;Mang Shan;Kino International;Drama
1863;Eden;;Drama
1864;Lake City;Screen Media Films;Drama
1865;August;First Look;Drama
1866;J'entends plus la guitare;The Film Desk;Drama
1867;In the Valley of Elah;Warner Bros.;Drama
1868;The Tracey Fragments;;Drama
1869;Backseat;Truly Indie;Drama
1870;Vice;41 Inc.;Drama
1871;The Go-Getter;Peace Arch Releasing;Drama
1872;Quid Pro Quo;Magnolia Pictures;Drama
1873;Contre-Enquete;;Drama
1874;Gardens of the Night;City Lights Pictures;Drama
1875;Dark Streets;Samuel Goldwyn Films;Drama
1876;Ping Guo;New Yorker;Drama
1877;The Pleasure of Being Robbed;;Drama
1878;The Black Balloon;Icon Film Distrib…;Drama
1879;Live Fast, Die Young;Riverrain;Drama
1880;A Good Day to be Black and …;Magnolia Pictures;Drama
1881;Amexicano;Maya Releasing;Drama
1882;Vivre sa vie: Film en douze…;Janus Films;Drama
1883;"Otto; Or, Up with Dead People";Strand;Drama
1884;Vredens Dag;Janus Films;Drama
1885;Special;Revolver Entertai…;Drama
1886;It Always Rains on Sunday;Rialto Pictures;Drama
1887;Take;Liberation Entert…;Drama
1888;The Sensation of Sight;Monterey Media;Drama
1889;Ek Vivaah... Aisa Nhi;Eros Entertainment;Drama
1890;It's a Free World...;IFC Films;Drama
1891;Bes Vakit;Atlantik Films;Drama
1892;Red Roses and Petrol;World Wide Motion…;Drama
1893;The Restless;CJ Entertainment;Drama
1894;Choose Connor;Strand;Drama
1895;Fraulein;Film Movement;Drama
1896;Nights and Weekends;IFC Films;Drama
1897;The Amazing Truth About Que…;Regent Releasing;Drama
1898;Tre;Cinema Libre;Drama
1899;Romulus, My Father;Magnolia Pictures;Drama
1900;Beed-e majnoon;New Yorker;Drama
1901;Where God Left His Shoes;IFC Films;Drama
1902;Genghis Khan: To the Ends o…;The Bigger Picture;Drama
1903;Death Defying Acts;Weinstein Co.;Drama
1904;Hunger;IFC Films;Drama
1905;Vivere;Regent Releasing;Drama
1906;Nothing But the Truth;Yari Film Group R…;Drama
1907;Das Haus der schlafenden Sc…;First Run Features;Drama
1908;Wonderful Town;Kino International;Drama
1909;Turn the River;Screen Media Films;Drama
1910;The Killing of John Lennon;IFC First Take;Drama
1911;Polar Opposites;Regent Releasing;Drama
1912;13 Months of Sunshine;;Drama
1913;La Leon;Music Box Films;Drama
1914;Flashbacks of a Fool;Anchor Bay Entert…;Drama
1915;Oublier Cheyenne;Regent Releasing;Drama
1916;Disfigured;Cinema Libre;Drama
1917;White Rainbow;Rocky Mountain Pi…;Drama
1918;Rome & Jewel;Emerging Pictures;Drama
1919;Arranged;Film Movement;Drama
1920;Beautiful Boxer;Regent Releasing;Drama
1921;The Rise and Fall of Miss T…;Lavender House Films;Drama
1923;The Twilight Saga: New Moon;Summit Entertainment;Drama
1924;The Blind Side;Warner Bros.;Drama
1925;Gran Torino;Warner Bros.;Drama
1926;Disneyâs A Christmas Carol;Walt Disney;Drama
1927;Slumdog Millionaire;Fox Searchlight;Drama
1928;Public Enemies;Universal;Drama
1929;Hannah Montana: The Movie;Walt Disney;Drama
1930;The Time Travelerâs Wife;Warner Bros.;Drama
1931;My Sisterâs Keeper;Warner Bros.;Drama
1932;The Curious Case of Benjami…;Paramount Pictures;Drama
1933;Up in the Air;Paramount Pictures;Drama
